PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
EST,01,m,0,1,C,15,01,1959,5,O,9794,3,.,.,1
EST,01,m,1,1,C,15,01,1959,5,O,9479,3,.,.,1
EST,01,m,2,1,C,15,01,1959,5,O,9561,3,.,.,1
EST,01,m,3,1,C,15,01,1959,5,O,10029,3,.,.,1
EST,01,m,4,1,C,15,01,1959,5,O,10043,3,.,.,1
EST,01,m,5,1,C,15,01,1959,5,O,9575,3,.,.,1
EST,01,m,6,1,C,15,01,1959,5,O,9837,3,.,.,1
EST,01,m,7,1,C,15,01,1959,5,O,9620,3,.,.,1
EST,01,m,8,1,C,15,01,1959,5,O,9304,3,.,.,1
EST,01,m,9,1,C,15,01,1959,5,O,9618,3,.,.,1
EST,01,m,10,1,C,15,01,1959,5,O,9568,3,.,.,1
EST,01,m,11,1,C,15,01,1959,5,O,9071,3,.,.,1
EST,01,m,12,1,C,15,01,1959,5,O,8825,3,.,.,1
EST,01,m,13,1,C,15,01,1959,5,O,7328,3,.,.,1
EST,01,m,14,1,C,15,01,1959,5,O,7006,3,.,.,1
EST,01,m,15,1,C,15,01,1959,5,O,7078,3,.,.,1
EST,01,m,16,1,C,15,01,1959,5,O,8133,3,.,.,1
EST,01,m,17,1,C,15,01,1959,5,O,9787,3,.,.,1
EST,01,m,18,1,C,15,01,1959,5,O,8836,3,.,.,1
EST,01,m,19,1,C,15,01,1959,5,O,9354,3,.,.,1
EST,01,m,20,1,C,15,01,1959,5,O,10417,3,.,.,1
EST,01,m,21,1,C,15,01,1959,5,O,10876,3,.,.,1
EST,01,m,22,1,C,15,01,1959,5,O,9768,3,.,.,1
EST,01,m,23,1,C,15,01,1959,5,O,9549,3,.,.,1
EST,01,m,24,1,C,15,01,1959,5,O,8927,3,.,.,1
EST,01,m,25,1,C,15,01,1959,5,O,9225,3,.,.,1
EST,01,m,26,1,C,15,01,1959,5,O,9817,3,.,.,1
EST,01,m,27,1,C,15,01,1959,5,O,9918,3,.,.,1
EST,01,m,28,1,C,15,01,1959,5,O,10672,3,.,.,1
EST,01,m,29,1,C,15,01,1959,5,O,9810,3,.,.,1
EST,01,m,30,1,C,15,01,1959,5,O,10175,3,.,.,1
EST,01,m,31,1,C,15,01,1959,5,O,9253,3,.,.,1
EST,01,m,32,1,C,15,01,1959,5,O,8594,3,.,.,1
EST,01,m,33,1,C,15,01,1959,5,O,7310,3,.,.,1
EST,01,m,34,1,C,15,01,1959,5,O,6879,3,.,.,1
EST,01,m,35,1,C,15,01,1959,5,O,6951,3,.,.,1
EST,01,m,36,1,C,15,01,1959,5,O,6332,3,.,.,1
EST,01,m,37,1,C,15,01,1959,5,O,5883,3,.,.,1
EST,01,m,38,1,C,15,01,1959,5,O,5733,3,.,.,1
EST,01,m,39,1,C,15,01,1959,5,O,4872,3,.,.,1
EST,01,m,40,1,C,15,01,1959,5,O,5645,3,.,.,1
EST,01,m,41,1,C,15,01,1959,5,O,3911,3,.,.,1
EST,01,m,42,1,C,15,01,1959,5,O,4689,3,.,.,1
EST,01,m,43,1,C,15,01,1959,5,O,5472,3,.,.,1
EST,01,m,44,1,C,15,01,1959,5,O,6124,3,.,.,1
EST,01,m,45,1,C,15,01,1959,5,O,6335,3,.,.,1
EST,01,m,46,1,C,15,01,1959,5,O,6476,3,.,.,1
EST,01,m,47,1,C,15,01,1959,5,O,6287,3,.,.,1
EST,01,m,48,1,C,15,01,1959,5,O,6629,3,.,.,1
EST,01,m,49,1,C,15,01,1959,5,O,6200,3,.,.,1
EST,01,m,50,1,C,15,01,1959,5,O,6047,3,.,.,1
EST,01,m,51,1,C,15,01,1959,5,O,5842,3,.,.,1
EST,01,m,52,1,C,15,01,1959,5,O,6423,3,.,.,1
EST,01,m,53,1,C,15,01,1959,5,O,5682,3,.,.,1
EST,01,m,54,1,C,15,01,1959,5,O,5843,3,.,.,1
EST,01,m,55,1,C,15,01,1959,5,O,5796,3,.,.,1
EST,01,m,56,1,C,15,01,1959,5,O,5711,3,.,.,1
EST,01,m,57,1,C,15,01,1959,5,O,5024,3,.,.,1
EST,01,m,58,1,C,15,01,1959,5,O,5241,3,.,.,1
EST,01,m,59,1,C,15,01,1959,5,O,4678,3,.,.,1
EST,01,m,60,1,C,15,01,1959,5,O,4567,3,.,.,1
EST,01,m,61,1,C,15,01,1959,5,O,3930,3,.,.,1
EST,01,m,62,1,C,15,01,1959,5,O,3972,3,.,.,1
EST,01,m,63,1,C,15,01,1959,5,O,3686,3,.,.,1
EST,01,m,64,1,C,15,01,1959,5,O,3313,3,.,.,1
EST,01,m,65,1,C,15,01,1959,5,O,3299,3,.,.,1
EST,01,m,66,1,C,15,01,1959,5,O,3245,3,.,.,1
EST,01,m,67,1,C,15,01,1959,5,O,3116,3,.,.,1
EST,01,m,68,1,C,15,01,1959,5,O,3157,3,.,.,1
EST,01,m,69,1,C,15,01,1959,5,O,2779,3,.,.,1
EST,01,m,70,1,C,15,01,1959,5,O,2737,3,.,.,1
EST,01,m,71,1,C,15,01,1959,5,O,2253,3,.,.,1
EST,01,m,72,1,C,15,01,1959,5,O,2307,3,.,.,1
EST,01,m,73,1,C,15,01,1959,5,O,2098,3,.,.,1
EST,01,m,74,1,C,15,01,1959,5,O,1916,3,.,.,1
EST,01,m,75,1,C,15,01,1959,5,O,1780,3,.,.,1
EST,01,m,76,1,C,15,01,1959,5,O,1572,3,.,.,1
EST,01,m,77,1,C,15,01,1959,5,O,1275,3,.,.,1
EST,01,m,78,1,C,15,01,1959,5,O,1259,3,.,.,1
EST,01,m,79,1,C,15,01,1959,5,O,1034,3,.,.,1
EST,01,m,80,1,C,15,01,1959,5,O,888,3,.,.,1
EST,01,m,81,1,C,15,01,1959,5,O,736,3,.,.,1
EST,01,m,82,1,C,15,01,1959,5,O,683,3,.,.,1
EST,01,m,83,1,C,15,01,1959,5,O,569,3,.,.,1
EST,01,m,84,1,C,15,01,1959,5,O,532,3,.,.,1
EST,01,m,85,1,C,15,01,1959,5,O,398,3,.,.,1
EST,01,m,86,1,C,15,01,1959,5,O,309,3,.,.,1
EST,01,m,87,1,C,15,01,1959,5,O,224,3,.,.,1
EST,01,m,88,1,C,15,01,1959,5,O,201,3,.,.,1
EST,01,m,89,1,C,15,01,1959,5,O,70,3,.,.,1
EST,01,m,90,1,C,15,01,1959,5,O,86,3,.,.,1
EST,01,m,91,1,C,15,01,1959,5,O,61,3,.,.,1
EST,01,m,92,1,C,15,01,1959,5,O,55,3,.,.,1
EST,01,m,93,1,C,15,01,1959,5,O,36,3,.,.,1
EST,01,m,94,1,C,15,01,1959,5,O,30,3,.,.,1
EST,01,m,95,1,C,15,01,1959,5,O,14,3,.,.,1
EST,01,m,96,1,C,15,01,1959,5,O,10,3,.,.,1
EST,01,m,97,1,C,15,01,1959,5,O,3,3,.,.,1
EST,01,m,98,1,C,15,01,1959,5,O,1,3,.,.,1
EST,01,m,99,1,C,15,01,1959,5,O,2,3,.,.,1
EST,01,m,100,+,C,15,01,1959,5,O,3,3,.,.,1
EST,01,m,UNK,.,C,15,01,1959,5,O,22,3,.,.,1
EST,01,m,TOT,.,C,15,01,1959,5,O,525090,3,.,.,1
EST,01,f,0,1,C,15,01,1959,5,O,9212,3,.,.,1
EST,01,f,1,1,C,15,01,1959,5,O,8946,3,.,.,1
EST,01,f,2,1,C,15,01,1959,5,O,9156,3,.,.,1
EST,01,f,3,1,C,15,01,1959,5,O,9701,3,.,.,1
EST,01,f,4,1,C,15,01,1959,5,O,9590,3,.,.,1
EST,01,f,5,1,C,15,01,1959,5,O,9079,3,.,.,1
EST,01,f,6,1,C,15,01,1959,5,O,9435,3,.,.,1
EST,01,f,7,1,C,15,01,1959,5,O,9155,3,.,.,1
EST,01,f,8,1,C,15,01,1959,5,O,8871,3,.,.,1
EST,01,f,9,1,C,15,01,1959,5,O,9215,3,.,.,1
EST,01,f,10,1,C,15,01,1959,5,O,9252,3,.,.,1
EST,01,f,11,1,C,15,01,1959,5,O,8617,3,.,.,1
EST,01,f,12,1,C,15,01,1959,5,O,8568,3,.,.,1
EST,01,f,13,1,C,15,01,1959,5,O,7104,3,.,.,1
EST,01,f,14,1,C,15,01,1959,5,O,6968,3,.,.,1
EST,01,f,15,1,C,15,01,1959,5,O,6822,3,.,.,1
EST,01,f,16,1,C,15,01,1959,5,O,8020,3,.,.,1
EST,01,f,17,1,C,15,01,1959,5,O,9732,3,.,.,1
EST,01,f,18,1,C,15,01,1959,5,O,8839,3,.,.,1
EST,01,f,19,1,C,15,01,1959,5,O,9395,3,.,.,1
EST,01,f,20,1,C,15,01,1959,5,O,10036,3,.,.,1
EST,01,f,21,1,C,15,01,1959,5,O,10168,3,.,.,1
EST,01,f,22,1,C,15,01,1959,5,O,10349,3,.,.,1
EST,01,f,23,1,C,15,01,1959,5,O,9490,3,.,.,1
EST,01,f,24,1,C,15,01,1959,5,O,9190,3,.,.,1
EST,01,f,25,1,C,15,01,1959,5,O,9821,3,.,.,1
EST,01,f,26,1,C,15,01,1959,5,O,10801,3,.,.,1
EST,01,f,27,1,C,15,01,1959,5,O,10816,3,.,.,1
EST,01,f,28,1,C,15,01,1959,5,O,11462,3,.,.,1
EST,01,f,29,1,C,15,01,1959,5,O,10736,3,.,.,1
EST,01,f,30,1,C,15,01,1959,5,O,12335,3,.,.,1
EST,01,f,31,1,C,15,01,1959,5,O,10636,3,.,.,1
EST,01,f,32,1,C,15,01,1959,5,O,11574,3,.,.,1
EST,01,f,33,1,C,15,01,1959,5,O,10933,3,.,.,1
EST,01,f,34,1,C,15,01,1959,5,O,10740,3,.,.,1
EST,01,f,35,1,C,15,01,1959,5,O,11069,3,.,.,1
EST,01,f,36,1,C,15,01,1959,5,O,10293,3,.,.,1
EST,01,f,37,1,C,15,01,1959,5,O,9221,3,.,.,1
EST,01,f,38,1,C,15,01,1959,5,O,8351,3,.,.,1
EST,01,f,39,1,C,15,01,1959,5,O,6876,3,.,.,1
EST,01,f,40,1,C,15,01,1959,5,O,7869,3,.,.,1
EST,01,f,41,1,C,15,01,1959,5,O,5493,3,.,.,1
EST,01,f,42,1,C,15,01,1959,5,O,6720,3,.,.,1
EST,01,f,43,1,C,15,01,1959,5,O,7638,3,.,.,1
EST,01,f,44,1,C,15,01,1959,5,O,8780,3,.,.,1
EST,01,f,45,1,C,15,01,1959,5,O,9129,3,.,.,1
EST,01,f,46,1,C,15,01,1959,5,O,9229,3,.,.,1
EST,01,f,47,1,C,15,01,1959,5,O,8933,3,.,.,1
EST,01,f,48,1,C,15,01,1959,5,O,9833,3,.,.,1
EST,01,f,49,1,C,15,01,1959,5,O,8853,3,.,.,1
EST,01,f,50,1,C,15,01,1959,5,O,9141,3,.,.,1
EST,01,f,51,1,C,15,01,1959,5,O,8452,3,.,.,1
EST,01,f,52,1,C,15,01,1959,5,O,9096,3,.,.,1
EST,01,f,53,1,C,15,01,1959,5,O,8448,3,.,.,1
EST,01,f,54,1,C,15,01,1959,5,O,8642,3,.,.,1
EST,01,f,55,1,C,15,01,1959,5,O,8782,3,.,.,1
EST,01,f,56,1,C,15,01,1959,5,O,8500,3,.,.,1
EST,01,f,57,1,C,15,01,1959,5,O,7854,3,.,.,1
EST,01,f,58,1,C,15,01,1959,5,O,9271,3,.,.,1
EST,01,f,59,1,C,15,01,1959,5,O,7701,3,.,.,1
EST,01,f,60,1,C,15,01,1959,5,O,7987,3,.,.,1
EST,01,f,61,1,C,15,01,1959,5,O,6846,3,.,.,1
EST,01,f,62,1,C,15,01,1959,5,O,7286,3,.,.,1
EST,01,f,63,1,C,15,01,1959,5,O,7264,3,.,.,1
EST,01,f,64,1,C,15,01,1959,5,O,6506,3,.,.,1
EST,01,f,65,1,C,15,01,1959,5,O,6735,3,.,.,1
EST,01,f,66,1,C,15,01,1959,5,O,6451,3,.,.,1
EST,01,f,67,1,C,15,01,1959,5,O,6148,3,.,.,1
EST,01,f,68,1,C,15,01,1959,5,O,6099,3,.,.,1
EST,01,f,69,1,C,15,01,1959,5,O,5685,3,.,.,1
EST,01,f,70,1,C,15,01,1959,5,O,5974,3,.,.,1
EST,01,f,71,1,C,15,01,1959,5,O,4655,3,.,.,1
EST,01,f,72,1,C,15,01,1959,5,O,5090,3,.,.,1
EST,01,f,73,1,C,15,01,1959,5,O,4855,3,.,.,1
EST,01,f,74,1,C,15,01,1959,5,O,4405,3,.,.,1
EST,01,f,75,1,C,15,01,1959,5,O,4110,3,.,.,1
EST,01,f,76,1,C,15,01,1959,5,O,3649,3,.,.,1
EST,01,f,77,1,C,15,01,1959,5,O,3118,3,.,.,1
EST,01,f,78,1,C,15,01,1959,5,O,3168,3,.,.,1
EST,01,f,79,1,C,15,01,1959,5,O,2687,3,.,.,1
EST,01,f,80,1,C,15,01,1959,5,O,2348,3,.,.,1
EST,01,f,81,1,C,15,01,1959,5,O,1953,3,.,.,1
EST,01,f,82,1,C,15,01,1959,5,O,1851,3,.,.,1
EST,01,f,83,1,C,15,01,1959,5,O,1629,3,.,.,1
EST,01,f,84,1,C,15,01,1959,5,O,1464,3,.,.,1
EST,01,f,85,1,C,15,01,1959,5,O,1185,3,.,.,1
EST,01,f,86,1,C,15,01,1959,5,O,902,3,.,.,1
EST,01,f,87,1,C,15,01,1959,5,O,730,3,.,.,1
EST,01,f,88,1,C,15,01,1959,5,O,587,3,.,.,1
EST,01,f,89,1,C,15,01,1959,5,O,381,3,.,.,1
EST,01,f,90,1,C,15,01,1959,5,O,257,3,.,.,1
EST,01,f,91,1,C,15,01,1959,5,O,208,3,.,.,1
EST,01,f,92,1,C,15,01,1959,5,O,159,3,.,.,1
EST,01,f,93,1,C,15,01,1959,5,O,100,3,.,.,1
EST,01,f,94,1,C,15,01,1959,5,O,96,3,.,.,1
EST,01,f,95,1,C,15,01,1959,5,O,55,3,.,.,1
EST,01,f,96,1,C,15,01,1959,5,O,45,3,.,.,1
EST,01,f,97,1,C,15,01,1959,5,O,25,3,.,.,1
EST,01,f,98,1,C,15,01,1959,5,O,21,3,.,.,1
EST,01,f,99,1,C,15,01,1959,5,O,6,3,.,.,1
EST,01,f,100,+,C,15,01,1959,5,O,10,3,.,.,1
EST,01,f,UNK,.,C,15,01,1959,5,O,33,3,.,.,1
EST,01,f,TOT,.,C,15,01,1959,5,O,671701,3,.,.,1
EST,01,m,0,1,C,15,01,1970,6,O,9955,3,.,.,1
EST,01,m,1,1,C,15,01,1970,6,O,10243,3,.,.,1
EST,01,m,2,1,C,15,01,1970,6,O,9563,3,.,.,1
EST,01,m,3,1,C,15,01,1970,6,O,9633,3,.,.,1
EST,01,m,4,1,C,15,01,1970,6,O,9681,3,.,.,1
EST,01,m,5,1,C,15,01,1970,6,O,10365,3,.,.,1
EST,01,m,6,1,C,15,01,1970,6,O,10083,3,.,.,1
EST,01,m,7,1,C,15,01,1970,6,O,10658,3,.,.,1
EST,01,m,8,1,C,15,01,1970,6,O,10534,3,.,.,1
EST,01,m,9,1,C,15,01,1970,6,O,10535,3,.,.,1
EST,01,m,10,1,C,15,01,1970,6,O,10597,3,.,.,1
EST,01,m,11,1,C,15,01,1970,6,O,10319,3,.,.,1
EST,01,m,12,1,C,15,01,1970,6,O,10169,3,.,.,1
EST,01,m,13,1,C,15,01,1970,6,O,9976,3,.,.,1
EST,01,m,14,1,C,15,01,1970,6,O,10345,3,.,.,1
EST,01,m,15,1,C,15,01,1970,6,O,10106,3,.,.,1
EST,01,m,16,1,C,15,01,1970,6,O,9663,3,.,.,1
EST,01,m,17,1,C,15,01,1970,6,O,9874,3,.,.,1
EST,01,m,18,1,C,15,01,1970,6,O,11629,3,.,.,1
EST,01,m,19,1,C,15,01,1970,6,O,11239,3,.,.,1
EST,01,m,20,1,C,15,01,1970,6,O,12639,3,.,.,1
EST,01,m,21,1,C,15,01,1970,6,O,11417,3,.,.,1
EST,01,m,22,1,C,15,01,1970,6,O,10522,3,.,.,1
EST,01,m,23,1,C,15,01,1970,6,O,10064,3,.,.,1
EST,01,m,24,1,C,15,01,1970,6,O,8244,3,.,.,1
EST,01,m,25,1,C,15,01,1970,6,O,8020,3,.,.,1
EST,01,m,26,1,C,15,01,1970,6,O,8094,3,.,.,1
EST,01,m,27,1,C,15,01,1970,6,O,9525,3,.,.,1
EST,01,m,28,1,C,15,01,1970,6,O,11878,3,.,.,1
EST,01,m,29,1,C,15,01,1970,6,O,10699,3,.,.,1
EST,01,m,30,1,C,15,01,1970,6,O,11416,3,.,.,1
EST,01,m,31,1,C,15,01,1970,6,O,11329,3,.,.,1
EST,01,m,32,1,C,15,01,1970,6,O,11630,3,.,.,1
EST,01,m,33,1,C,15,01,1970,6,O,10473,3,.,.,1
EST,01,m,34,1,C,15,01,1970,6,O,10089,3,.,.,1
EST,01,m,35,1,C,15,01,1970,6,O,9418,3,.,.,1
EST,01,m,36,1,C,15,01,1970,6,O,9267,3,.,.,1
EST,01,m,37,1,C,15,01,1970,6,O,10570,3,.,.,1
EST,01,m,38,1,C,15,01,1970,6,O,10531,3,.,.,1
EST,01,m,39,1,C,15,01,1970,6,O,10768,3,.,.,1
EST,01,m,40,1,C,15,01,1970,6,O,10430,3,.,.,1
EST,01,m,41,1,C,15,01,1970,6,O,10204,3,.,.,1
EST,01,m,42,1,C,15,01,1970,6,O,10620,3,.,.,1
EST,01,m,43,1,C,15,01,1970,6,O,8663,3,.,.,1
EST,01,m,44,1,C,15,01,1970,6,O,7537,3,.,.,1
EST,01,m,45,1,C,15,01,1970,6,O,7320,3,.,.,1
EST,01,m,46,1,C,15,01,1970,6,O,7041,3,.,.,1
EST,01,m,47,1,C,15,01,1970,6,O,6438,3,.,.,1
EST,01,m,48,1,C,15,01,1970,6,O,6083,3,.,.,1
EST,01,m,49,1,C,15,01,1970,6,O,5348,3,.,.,1
EST,01,m,50,1,C,15,01,1970,6,O,4992,3,.,.,1
EST,01,m,51,1,C,15,01,1970,6,O,5382,3,.,.,1
EST,01,m,52,1,C,15,01,1970,6,O,3901,3,.,.,1
EST,01,m,53,1,C,15,01,1970,6,O,4341,3,.,.,1
EST,01,m,54,1,C,15,01,1970,6,O,5191,3,.,.,1
EST,01,m,55,1,C,15,01,1970,6,O,6002,3,.,.,1
EST,01,m,56,1,C,15,01,1970,6,O,5769,3,.,.,1
EST,01,m,57,1,C,15,01,1970,6,O,6049,3,.,.,1
EST,01,m,58,1,C,15,01,1970,6,O,5854,3,.,.,1
EST,01,m,59,1,C,15,01,1970,6,O,5664,3,.,.,1
EST,01,m,60,1,C,15,01,1970,6,O,5486,3,.,.,1
EST,01,m,61,1,C,15,01,1970,6,O,5039,3,.,.,1
EST,01,m,62,1,C,15,01,1970,6,O,5262,3,.,.,1
EST,01,m,63,1,C,15,01,1970,6,O,5236,3,.,.,1
EST,01,m,64,1,C,15,01,1970,6,O,4616,3,.,.,1
EST,01,m,65,1,C,15,01,1970,6,O,4684,3,.,.,1
EST,01,m,66,1,C,15,01,1970,6,O,4572,3,.,.,1
EST,01,m,67,1,C,15,01,1970,6,O,4507,3,.,.,1
EST,01,m,68,1,C,15,01,1970,6,O,3866,3,.,.,1
EST,01,m,69,1,C,15,01,1970,6,O,3486,3,.,.,1
EST,01,m,70,1,C,15,01,1970,6,O,3279,3,.,.,1
EST,01,m,71,1,C,15,01,1970,6,O,2916,3,.,.,1
EST,01,m,72,1,C,15,01,1970,6,O,2710,3,.,.,1
EST,01,m,73,1,C,15,01,1970,6,O,2284,3,.,.,1
EST,01,m,74,1,C,15,01,1970,6,O,2192,3,.,.,1
EST,01,m,75,1,C,15,01,1970,6,O,1941,3,.,.,1
EST,01,m,76,1,C,15,01,1970,6,O,1660,3,.,.,1
EST,01,m,77,1,C,15,01,1970,6,O,1673,3,.,.,1
EST,01,m,78,1,C,15,01,1970,6,O,1521,3,.,.,1
EST,01,m,79,1,C,15,01,1970,6,O,1330,3,.,.,1
EST,01,m,80,1,C,15,01,1970,6,O,1137,3,.,.,1
EST,01,m,81,1,C,15,01,1970,6,O,1032,3,.,.,1
EST,01,m,82,1,C,15,01,1970,6,O,830,3,.,.,1
EST,01,m,83,1,C,15,01,1970,6,O,691,3,.,.,1
EST,01,m,84,1,C,15,01,1970,6,O,583,3,.,.,1
EST,01,m,85,1,C,15,01,1970,6,O,495,3,.,.,1
EST,01,m,86,1,C,15,01,1970,6,O,389,3,.,.,1
EST,01,m,87,1,C,15,01,1970,6,O,321,3,.,.,1
EST,01,m,88,1,C,15,01,1970,6,O,218,3,.,.,1
EST,01,m,89,1,C,15,01,1970,6,O,171,3,.,.,1
EST,01,m,90,1,C,15,01,1970,6,O,107,3,.,.,1
EST,01,m,91,1,C,15,01,1970,6,O,80,3,.,.,1
EST,01,m,92,1,C,15,01,1970,6,O,58,3,.,.,1
EST,01,m,93,1,C,15,01,1970,6,O,47,3,.,.,1
EST,01,m,94,1,C,15,01,1970,6,O,32,3,.,.,1
EST,01,m,95,1,C,15,01,1970,6,O,22,3,.,.,1
EST,01,m,96,1,C,15,01,1970,6,O,11,3,.,.,1
EST,01,m,97,1,C,15,01,1970,6,O,7,3,.,.,1
EST,01,m,98,1,C,15,01,1970,6,O,3,3,.,.,1
EST,01,m,99,1,C,15,01,1970,6,O,8,3,.,.,1
EST,01,m,100,+,C,15,01,1970,6,O,2,3,.,.,1
EST,01,m,UNK,.,C,15,01,1970,6,O,1102,3,.,.,1
EST,01,m,TOT,.,C,15,01,1970,6,O,620195,3,.,.,1
EST,01,f,0,1,C,15,01,1970,6,O,9529,3,.,.,1
EST,01,f,1,1,C,15,01,1970,6,O,9685,3,.,.,1
EST,01,f,2,1,C,15,01,1970,6,O,9380,3,.,.,1
EST,01,f,3,1,C,15,01,1970,6,O,9153,3,.,.,1
EST,01,f,4,1,C,15,01,1970,6,O,9289,3,.,.,1
EST,01,f,5,1,C,15,01,1970,6,O,9655,3,.,.,1
EST,01,f,6,1,C,15,01,1970,6,O,9595,3,.,.,1
EST,01,f,7,1,C,15,01,1970,6,O,9957,3,.,.,1
EST,01,f,8,1,C,15,01,1970,6,O,10322,3,.,.,1
EST,01,f,9,1,C,15,01,1970,6,O,10262,3,.,.,1
EST,01,f,10,1,C,15,01,1970,6,O,10126,3,.,.,1
EST,01,f,11,1,C,15,01,1970,6,O,9779,3,.,.,1
EST,01,f,12,1,C,15,01,1970,6,O,9749,3,.,.,1
EST,01,f,13,1,C,15,01,1970,6,O,9689,3,.,.,1
EST,01,f,14,1,C,15,01,1970,6,O,10031,3,.,.,1
EST,01,f,15,1,C,15,01,1970,6,O,9843,3,.,.,1
EST,01,f,16,1,C,15,01,1970,6,O,9190,3,.,.,1
EST,01,f,17,1,C,15,01,1970,6,O,9623,3,.,.,1
EST,01,f,18,1,C,15,01,1970,6,O,9640,3,.,.,1
EST,01,f,19,1,C,15,01,1970,6,O,9460,3,.,.,1
EST,01,f,20,1,C,15,01,1970,6,O,10300,3,.,.,1
EST,01,f,21,1,C,15,01,1970,6,O,10036,3,.,.,1
EST,01,f,22,1,C,15,01,1970,6,O,9817,3,.,.,1
EST,01,f,23,1,C,15,01,1970,6,O,9452,3,.,.,1
EST,01,f,24,1,C,15,01,1970,6,O,7879,3,.,.,1
EST,01,f,25,1,C,15,01,1970,6,O,7872,3,.,.,1
EST,01,f,26,1,C,15,01,1970,6,O,7731,3,.,.,1
EST,01,f,27,1,C,15,01,1970,6,O,9340,3,.,.,1
EST,01,f,28,1,C,15,01,1970,6,O,11641,3,.,.,1
EST,01,f,29,1,C,15,01,1970,6,O,10357,3,.,.,1
EST,01,f,30,1,C,15,01,1970,6,O,11534,3,.,.,1
EST,01,f,31,1,C,15,01,1970,6,O,11284,3,.,.,1
EST,01,f,32,1,C,15,01,1970,6,O,11728,3,.,.,1
EST,01,f,33,1,C,15,01,1970,6,O,10959,3,.,.,1
EST,01,f,34,1,C,15,01,1970,6,O,10203,3,.,.,1
EST,01,f,35,1,C,15,01,1970,6,O,9762,3,.,.,1
EST,01,f,36,1,C,15,01,1970,6,O,9957,3,.,.,1
EST,01,f,37,1,C,15,01,1970,6,O,11246,3,.,.,1
EST,01,f,38,1,C,15,01,1970,6,O,11119,3,.,.,1
EST,01,f,39,1,C,15,01,1970,6,O,11434,3,.,.,1
EST,01,f,40,1,C,15,01,1970,6,O,11332,3,.,.,1
EST,01,f,41,1,C,15,01,1970,6,O,11704,3,.,.,1
EST,01,f,42,1,C,15,01,1970,6,O,11305,3,.,.,1
EST,01,f,43,1,C,15,01,1970,6,O,11162,3,.,.,1
EST,01,f,44,1,C,15,01,1970,6,O,10811,3,.,.,1
EST,01,f,45,1,C,15,01,1970,6,O,10931,3,.,.,1
EST,01,f,46,1,C,15,01,1970,6,O,10618,3,.,.,1
EST,01,f,47,1,C,15,01,1970,6,O,10116,3,.,.,1
EST,01,f,48,1,C,15,01,1970,6,O,9211,3,.,.,1
EST,01,f,49,1,C,15,01,1970,6,O,7612,3,.,.,1
EST,01,f,50,1,C,15,01,1970,6,O,7127,3,.,.,1
EST,01,f,51,1,C,15,01,1970,6,O,7399,3,.,.,1
EST,01,f,52,1,C,15,01,1970,6,O,5609,3,.,.,1
EST,01,f,53,1,C,15,01,1970,6,O,6236,3,.,.,1
EST,01,f,54,1,C,15,01,1970,6,O,7468,3,.,.,1
EST,01,f,55,1,C,15,01,1970,6,O,9080,3,.,.,1
EST,01,f,56,1,C,15,01,1970,6,O,8806,3,.,.,1
EST,01,f,57,1,C,15,01,1970,6,O,9374,3,.,.,1
EST,01,f,58,1,C,15,01,1970,6,O,8929,3,.,.,1
EST,01,f,59,1,C,15,01,1970,6,O,9322,3,.,.,1
EST,01,f,60,1,C,15,01,1970,6,O,8981,3,.,.,1
EST,01,f,61,1,C,15,01,1970,6,O,8566,3,.,.,1
EST,01,f,62,1,C,15,01,1970,6,O,8834,3,.,.,1
EST,01,f,63,1,C,15,01,1970,6,O,8654,3,.,.,1
EST,01,f,64,1,C,15,01,1970,6,O,8124,3,.,.,1
EST,01,f,65,1,C,15,01,1970,6,O,8128,3,.,.,1
EST,01,f,66,1,C,15,01,1970,6,O,7878,3,.,.,1
EST,01,f,67,1,C,15,01,1970,6,O,7876,3,.,.,1
EST,01,f,68,1,C,15,01,1970,6,O,7288,3,.,.,1
EST,01,f,69,1,C,15,01,1970,6,O,7647,3,.,.,1
EST,01,f,70,1,C,15,01,1970,6,O,6772,3,.,.,1
EST,01,f,71,1,C,15,01,1970,6,O,6439,3,.,.,1
EST,01,f,72,1,C,15,01,1970,6,O,5910,3,.,.,1
EST,01,f,73,1,C,15,01,1970,6,O,5703,3,.,.,1
EST,01,f,74,1,C,15,01,1970,6,O,5440,3,.,.,1
EST,01,f,75,1,C,15,01,1970,6,O,4792,3,.,.,1
EST,01,f,76,1,C,15,01,1970,6,O,4540,3,.,.,1
EST,01,f,77,1,C,15,01,1970,6,O,4341,3,.,.,1
EST,01,f,78,1,C,15,01,1970,6,O,3920,3,.,.,1
EST,01,f,79,1,C,15,01,1970,6,O,3515,3,.,.,1
EST,01,f,80,1,C,15,01,1970,6,O,3241,3,.,.,1
EST,01,f,81,1,C,15,01,1970,6,O,2901,3,.,.,1
EST,01,f,82,1,C,15,01,1970,6,O,2448,3,.,.,1
EST,01,f,83,1,C,15,01,1970,6,O,2223,3,.,.,1
EST,01,f,84,1,C,15,01,1970,6,O,1893,3,.,.,1
EST,01,f,85,1,C,15,01,1970,6,O,1517,3,.,.,1
EST,01,f,86,1,C,15,01,1970,6,O,1263,3,.,.,1
EST,01,f,87,1,C,15,01,1970,6,O,1003,3,.,.,1
EST,01,f,88,1,C,15,01,1970,6,O,766,3,.,.,1
EST,01,f,89,1,C,15,01,1970,6,O,678,3,.,.,1
